,datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
21,dfe_ssp245_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMax] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp245_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp245_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp245_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp245_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp245_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp245_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp245_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp245_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp245_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
22,dfe_ssp370_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMax] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp370_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp370_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp370_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp370_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp370_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp370_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp370_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp370_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp370_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
23,dfe_ssp460_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMax] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp460_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp460_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp460_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp460_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp460_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp460_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp460_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp460_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp460_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
24,dfe_ssp585_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMax] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp585_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp585_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp585_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp585_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp585_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp585_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp585_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp585_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp585_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
25,dfe_baseline_2000_2018_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMean] Baseline 2000-2018.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/dfe_baseline_2000_2018_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_baseline_2000_2018_depthmean.graph,,,,https://erddap.bio-oracle.org/erddap/files/dfe_baseline_2000_2018_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_baseline_2000_2018_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_baseline_2000_2018_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_baseline_2000_2018_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_baseline_2000_2018_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_baseline_2000_2018_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
26,dfe_ssp119_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMean] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp119_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp119_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp119_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp119_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp119_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp119_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp119_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp119_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp119_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
27,dfe_ssp126_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMean] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp126_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp126_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp126_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp126_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp126_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp126_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp126_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp126_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp126_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
28,dfe_ssp245_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMean] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp245_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp245_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp245_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp245_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp245_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp245_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp245_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp245_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp245_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
29,dfe_ssp370_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMean] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp370_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp370_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp370_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp370_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp370_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp370_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp370_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp370_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp370_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
30,dfe_ssp460_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMean] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp460_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp460_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp460_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp460_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp460_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp460_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp460_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp460_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp460_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
31,dfe_ssp585_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMean] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp585_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp585_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp585_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp585_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp585_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp585_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp585_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp585_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp585_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
32,dfe_baseline_2000_2018_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMin] Baseline 2000-2018.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/dfe_baseline_2000_2018_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_baseline_2000_2018_depthmin.graph,,,,https://erddap.bio-oracle.org/erddap/files/dfe_baseline_2000_2018_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_baseline_2000_2018_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_baseline_2000_2018_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_baseline_2000_2018_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_baseline_2000_2018_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_baseline_2000_2018_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
33,dfe_ssp119_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMin] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp119_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp119_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp119_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp119_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp119_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp119_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp119_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp119_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp119_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
34,dfe_ssp126_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMin] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp126_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp126_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp126_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp126_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp126_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp126_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp126_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp126_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp126_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
35,dfe_ssp245_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMin] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp245_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp245_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp245_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp245_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp245_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp245_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp245_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp245_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp245_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
36,dfe_ssp370_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMin] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp370_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp370_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp370_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp370_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp370_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp370_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp370_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp370_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp370_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
37,dfe_ssp460_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMin] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp460_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp460_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp460_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp460_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp460_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp460_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp460_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp460_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp460_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
38,dfe_ssp585_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle DissolvedIron [depthMin] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp585_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/dfe_ssp585_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/dfe_ssp585_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/dfe_ssp585_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/dfe_ssp585_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/dfe_ssp585_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/dfe_ssp585_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/dfe_ssp585_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=dfe_ssp585_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
